crop_id,soil_type,seedling_stage,moi,temp,humidity,result
wheat,sandy soil,germination,61,35,50.0,0
wheat,sandy soil,germination,62,36,47.0,0
wheat,sandy soil,germination,63,37,44.0,0
wheat,sandy soil,germination,64,38,41.0,0
wheat,sandy soil,germination,65,39,38.0,0
wheat,sandy soil,germination,66,40,35.0,0
wheat,sandy soil,germination,67,41,32.0,0
wheat,sandy soil,germination,68,42,29.0,0
wheat,sandy soil,germination,69,43,26.0,0
wheat,sandy soil,germination,70,44,23.0,0
wheat,sandy soil,germination,71,45,20.0,0
wheat,sandy soil,germination,72,46,17.0,0
wheat,sandy soil,germination,73,25,80.0,0
wheat,sandy soil,germination,74,26,77.0,0
wheat,sandy soil,germination,75,27,74.0,0
wheat,sandy soil,germination,76,28,71.0,0
wheat,sandy soil,germination,77,29,68.0,0
wheat,sandy soil,germination,78,30,65.0,0
wheat,sandy soil,germination,79,31,62.0,0
wheat,sandy soil,germination,80,32,59.0,0
wheat,sandy soil,germination,81,33,56.0,0
wheat,sandy soil,germination,82,34,53.0,0
wheat,sandy soil,germination,83,35,50.0,0
wheat,sandy soil,germination,84,36,47.0,0
wheat,sandy soil,germination,85,37,44.0,0
wheat,sandy soil,germination,86,38,41.0,0
wheat,sandy soil,germination,87,39,38.0,0
wheat,sandy soil,germination,88,40,35.0,0
wheat,sandy soil,germination,89,41,32.0,0
wheat,sandy soil,germination,90,42,29.0,0
wheat,sandy soil,germination,91,43,26.0,0
wheat,sandy soil,germination,92,44,23.0,0
wheat,sandy soil,germination,93,45,20.0,0
wheat,sandy soil,germination,94,46,17.0,0
wheat,sandy soil,germination,95,25,80.0,0
wheat,sandy soil,germination,96,26,77.0,0
wheat,sandy soil,germination,97,27,74.0,0
wheat,sandy soil,germination,98,28,71.0,0
wheat,sandy soil,germination,99,29,68.0,0
wheat,sandy soil,germination,100,30,65.0,0
wheat,sandy soil,seedling stage,1,31,62.0,1
wheat,sandy soil,seedling stage,2,32,59.0,1
wheat,sandy soil,seedling stage,3,33,56.0,1
wheat,sandy soil,seedling stage,4,34,53.0,1
wheat,sandy soil,seedling stage,5,35,50.0,1
wheat,sandy soil,seedling stage,6,36,47.0,1
wheat,sandy soil,seedling stage,7,37,44.0,1
wheat,sandy soil,seedling stage,8,38,41.0,1
wheat,sandy soil,seedling stage,9,39,38.0,1
wheat,sandy soil,seedling stage,10,40,35.0,1
wheat,sandy soil,seedling stage,11,41,32.0,1
wheat,sandy soil,seedling stage,12,42,29.0,1
wheat,sandy soil,seedling stage,13,43,26.0,1
wheat,sandy soil,seedling stage,14,44,23.0,1
wheat,sandy soil,seedling stage,15,45,20.0,1
wheat,sandy soil,seedling stage,16,46,17.0,1
wheat,sandy soil,seedling stage,17,25,80.0,1
wheat,sandy soil,seedling stage,18,26,77.0,1
wheat,sandy soil,seedling stage,19,27,74.0,1
wheat,sandy soil,seedling stage,20,28,71.0,1
wheat,sandy soil,seedling stage,21,29,68.0,1
wheat,sandy soil,seedling stage,22,30,65.0,1
wheat,sandy soil,seedling stage,23,31,62.0,1
wheat,sandy soil,seedling stage,24,32,59.0,1
wheat,sandy soil,seedling stage,25,33,56.0,1
wheat,sandy soil,seedling stage,26,34,53.0,1
wheat,sandy soil,seedling stage,27,35,50.0,1
wheat,sandy soil,seedling stage,28,36,47.0,1
wheat,sandy soil,seedling stage,29,37,44.0,1
wheat,sandy soil,seedling stage,30,38,41.0,1
wheat,sandy soil,seedling stage,31,39,38.0,1
wheat,sandy soil,seedling stage,32,40,35.0,1
wheat,sandy soil,seedling stage,33,41,32.0,1
wheat,sandy soil,seedling stage,34,42,29.0,1
wheat,sandy soil,seedling stage,35,43,26.0,1
wheat,sandy soil,seedling stage,36,44,23.0,1
wheat,sandy soil,seedling stage,37,45,20.0,1
wheat,sandy soil,seedling stage,38,46,17.0,1
wheat,sandy soil,seedling stage,39,25,80.0,1
wheat,sandy soil,seedling stage,40,26,77.0,2
wheat,sandy soil,seedling stage,41,27,74.0,2
wheat,sandy soil,seedling stage,42,28,71.0,2
wheat,sandy soil,seedling stage,43,29,68.0,2
wheat,sandy soil,seedling stage,44,30,65.0,2
wheat,sandy soil,seedling stage,45,31,62.0,2
wheat,sandy soil,seedling stage,46,32,59.0,2
wheat,sandy soil,seedling stage,47,33,56.0,2
wheat,sandy soil,seedling stage,48,34,53.0,2
wheat,sandy soil,seedling stage,49,35,50.0,2
wheat,sandy soil,seedling stage,50,36,47.0,2
wheat,sandy soil,seedling stage,51,37,44.0,0
wheat,sandy soil,seedling stage,52,38,41.0,0
wheat,sandy soil,seedling stage,53,39,38.0,0
wheat,sandy soil,seedling stage,54,40,35.0,0
wheat,sandy soil,seedling stage,55,41,32.0,0
wheat,sandy soil,seedling stage,56,42,29.0,0
wheat,sandy soil,seedling stage,57,43,26.0,0
wheat,sandy soil,seedling stage,58,44,23.0,0
wheat,sandy soil,seedling stage,59,45,20.0,0
wheat,sandy soil,seedling stage,60,46,17.0,0
wheat,sandy soil,seedling stage,61,25,80.0,0
wheat,sandy soil,seedling stage,62,26,77.0,0
wheat,sandy soil,seedling stage,63,27,74.0,0
wheat,sandy soil,seedling stage,64,28,71.0,0
wheat,sandy soil,seedling stage,65,29,68.0,0
wheat,sandy soil,seedling stage,66,30,65.0,0
wheat,sandy soil,seedling stage,67,31,62.0,0
wheat,sandy soil,seedling stage,68,32,59.0,0
wheat,sandy soil,seedling stage,69,33,56.0,0
wheat,sandy soil,seedling stage,70,34,53.0,0
wheat,sandy soil,seedling stage,71,35,50.0,0
wheat,sandy soil,seedling stage,72,36,47.0,0
wheat,sandy soil,seedling stage,73,37,44.0,0
wheat,sandy soil,seedling stage,74,38,41.0,0
wheat,sandy soil,seedling stage,75,39,38.0,0
wheat,sandy soil,seedling stage,76,40,35.0,0
wheat,sandy soil,seedling stage,77,41,32.0,0
wheat,sandy soil,seedling stage,78,42,29.0,0
wheat,sandy soil,seedling stage,79,43,26.0,0
wheat,sandy soil,seedling stage,80,44,23.0,0
wheat,sandy soil,seedling stage,81,45,20.0,0
wheat,sandy soil,seedling stage,82,46,17.0,0
wheat,sandy soil,seedling stage,83,25,80.0,0
wheat,sandy soil,seedling stage,84,26,77.0,0
wheat,sandy soil,seedling stage,85,27,74.0,0
wheat,sandy soil,seedling stage,86,28,71.0,0
wheat,sandy soil,seedling stage,87,29,68.0,0
wheat,sandy soil,seedling stage,88,30,65.0,0
wheat,sandy soil,seedling stage,89,31,62.0,0
wheat,sandy soil,seedling stage,90,32,59.0,0
wheat,sandy soil,seedling stage,91,33,56.0,0
wheat,sandy soil,seedling stage,92,34,53.0,0
wheat,sandy soil,seedling stage,93,35,50.0,0
wheat,sandy soil,seedling stage,94,36,47.0,0
wheat,sandy soil,seedling stage,95,37,44.0,0
wheat,sandy soil,seedling stage,96,38,41.0,0
wheat,sandy soil,seedling stage,97,39,38.0,0
wheat,sandy soil,seedling stage,98,40,35.0,0
wheat,sandy soil,seedling stage,99,41,32.0,0
wheat,sandy soil,seedling stage,100,42,29.0,0
wheat,sandy soil,vegetative growth / root or tuber development,1,43,26.0,1
wheat,sandy soil,vegetative growth / root or tuber development,2,44,23.0,1
wheat,sandy soil,vegetative growth / root or tuber development,3,45,20.0,1
wheat,sandy soil,vegetative growth / root or tuber development,4,46,17.0,1
wheat,sandy soil,vegetative growth / root or tuber development,5,25,80.0,1
wheat,sandy soil,vegetative growth / root or tuber development,6,26,77.0,1
wheat,sandy soil,vegetative growth / root or tuber development,7,27,74.0,1
wheat,sandy soil,vegetative growth / root or tuber development,8,28,71.0,1
wheat,sandy soil,vegetative growth / root or tuber development,9,29,68.0,1
wheat,sandy soil,vegetative growth / root or tuber development,10,30,65.0,1
wheat,sandy soil,vegetative growth / root or tuber development,11,31,62.0,1
wheat,sandy soil,vegetative growth / root or tuber development,12,32,59.0,1
wheat,sandy soil,vegetative growth / root or tuber development,13,33,56.0,1
wheat,sandy soil,vegetative growth / root or tuber development,14,34,53.0,1
wheat,sandy soil,vegetative growth / root or tuber development,15,35,50.0,1
wheat,sandy soil,vegetative growth / root or tuber development,16,36,47.0,1
wheat,sandy soil,vegetative growth / root or tuber development,17,37,44.0,1
wheat,sandy soil,vegetative growth / root or tuber development,18,38,41.0,1
wheat,sandy soil,vegetative growth / root or tuber development,19,39,38.0,1
wheat,sandy soil,vegetative growth / root or tuber development,20,40,35.0,1
wheat,sandy soil,vegetative growth / root or tuber development,21,41,32.0,1
wheat,sandy soil,vegetative growth / root or tuber development,22,42,29.0,1
wheat,sandy soil,vegetative growth / root or tuber development,23,43,26.0,1
wheat,sandy soil,vegetative growth / root or tuber development,24,44,23.0,1
wheat,sandy soil,vegetative growth / root or tuber development,25,45,20.0,1
wheat,sandy soil,vegetative growth / root or tuber development,26,46,17.0,1
wheat,sandy soil,vegetative growth / root or tuber development,27,25,80.0,1
wheat,sandy soil,vegetative growth / root or tuber development,28,26,77.0,1
wheat,sandy soil,vegetative growth / root or tuber development,29,27,74.0,1
wheat,sandy soil,vegetative growth / root or tuber development,30,28,71.0,1
wheat,sandy soil,vegetative growth / root or tuber development,31,29,68.0,1
wheat,sandy soil,vegetative growth / root or tuber development,32,30,65.0,1
wheat,sandy soil,vegetative growth / root or tuber development,33,31,62.0,1
wheat,sandy soil,vegetative growth / root or tuber development,34,32,59.0,1
wheat,sandy soil,vegetative growth / root or tuber development,35,33,56.0,1
wheat,sandy soil,vegetative growth / root or tuber development,36,34,53.0,1
wheat,sandy soil,vegetative growth / root or tuber development,37,35,50.0,1
wheat,sandy soil,vegetative growth / root or tuber development,38,36,47.0,1
wheat,sandy soil,vegetative growth / root or tuber development,39,37,44.0,1
wheat,sandy soil,vegetative growth / root or tuber development,40,38,41.0,1
wheat,sandy soil,vegetative growth / root or tuber development,41,39,38.0,1
wheat,sandy soil,vegetative growth / root or tuber development,42,40,35.0,1
wheat,sandy soil,vegetative growth / root or tuber development,43,41,32.0,1
wheat,sandy soil,vegetative growth / root or tuber development,44,42,29.0,1
wheat,sandy soil,vegetative growth / root or tuber development,45,43,26.0,1
wheat,sandy soil,vegetative growth / root or tuber development,46,44,23.0,1
wheat,sandy soil,vegetative growth / root or tuber development,47,45,20.0,1
wheat,sandy soil,vegetative growth / root or tuber development,48,46,17.0,1
wheat,sandy soil,vegetative growth / root or tuber development,49,25,80.0,1
wheat,sandy soil,vegetative growth / root or tuber development,50,26,77.0,2
wheat,sandy soil,vegetative growth / root or tuber development,51,27,74.0,2
wheat,sandy soil,vegetative growth / root or tuber development,52,28,71.0,2
wheat,sandy soil,vegetative growth / root or tuber development,53,29,68.0,2
wheat,sandy soil,vegetative growth / root or tuber development,54,30,65.0,2
wheat,sandy soil,vegetative growth / root or tuber development,55,31,62.0,2
wheat,sandy soil,vegetative growth / root or tuber development,56,32,59.0,2
wheat,sandy soil,vegetative growth / root or tuber development,57,33,56.0,2
wheat,sandy soil,vegetative growth / root or tuber development,58,34,53.0,2
wheat,sandy soil,vegetative growth / root or tuber development,59,35,50.0,2
wheat,sandy soil,vegetative growth / root or tuber development,60,36,47.0,2
wheat,sandy soil,vegetative growth / root or tuber development,61,37,44.0,0
wheat,sandy soil,vegetative growth / root or tuber development,62,38,41.0,0
wheat,sandy soil,vegetative growth / root or tuber development,63,39,38.0,0
wheat,sandy soil,vegetative growth / root or tuber development,64,40,35.0,0
wheat,sandy soil,vegetative growth / root or tuber development,65,41,32.0,0
wheat,sandy soil,vegetative growth / root or tuber development,66,42,29.0,0
wheat,sandy soil,vegetative growth / root or tuber development,67,43,26.0,0
wheat,sandy soil,vegetative growth / root or tuber development,68,44,23.0,0
wheat,sandy soil,vegetative growth / root or tuber development,69,45,20.0,0
wheat,sandy soil,vegetative growth / root or tuber development,70,46,17.0,0
wheat,sandy soil,vegetative growth / root or tuber development,71,25,80.0,0
wheat,sandy soil,vegetative growth / root or tuber development,72,26,77.0,0
wheat,sandy soil,vegetative growth / root or tuber development,73,27,74.0,0
wheat,sandy soil,vegetative growth / root or tuber development,74,28,71.0,0
wheat,sandy soil,vegetative growth / root or tuber development,75,29,68.0,0
wheat,sandy soil,vegetative growth / root or tuber development,76,30,65.0,0
wheat,sandy soil,vegetative growth / root or tuber development,77,31,62.0,0
wheat,sandy soil,vegetative growth / root or tuber development,78,32,59.0,0
wheat,sandy soil,vegetative growth / root or tuber development,79,33,56.0,0
wheat,sandy soil,vegetative growth / root or tuber development,80,34,53.0,0
wheat,sandy soil,vegetative growth / root or tuber development,81,35,50.0,0
wheat,sandy soil,vegetative growth / root or tuber development,82,36,47.0,0
wheat,sandy soil,vegetative growth / root or tuber development,83,37,44.0,0
wheat,sandy soil,vegetative growth / root or tuber development,84,38,41.0,0
wheat,sandy soil,vegetative growth / root or tuber development,85,39,38.0,0
wheat,sandy soil,vegetative growth / root or tuber development,86,40,35.0,0
wheat,sandy soil,vegetative growth / root or tuber development,87,41,32.0,0
wheat,sandy soil,vegetative growth / root or tuber development,88,42,29.0,0
wheat,sandy soil,vegetative growth / root or tuber development,89,43,26.0,0
wheat,sandy soil,vegetative growth / root or tuber development,90,44,23.0,0
wheat,sandy soil,vegetative growth / root or tuber development,91,45,20.0,0
wheat,sandy soil,vegetative growth / root or tuber development,92,46,17.0,0
wheat,sandy soil,vegetative growth / root or tuber development,93,25,80.0,0
wheat,sandy soil,vegetative growth / root or tuber development,94,26,77.0,0
wheat,sandy soil,vegetative growth / root or tuber development,95,27,74.0,0
wheat,sandy soil,vegetative growth / root or tuber development,96,28,71.0,0
wheat,sandy soil,vegetative growth / root or tuber development,97,29,68.0,0
wheat,sandy soil,vegetative growth / root or tuber development,98,30,65.0,0
wheat,sandy soil,vegetative growth / root or tuber development,99,31,62.0,0
wheat,sandy soil,vegetative growth / root or tuber development,100,32,59.0,0
wheat,sandy soil,flowering,1,33,56.0,1
wheat,sandy soil,flowering,2,34,53.0,1
wheat,sandy soil,flowering,3,35,50.0,1
wheat,sandy soil,flowering,4,36,47.0,1
wheat,sandy soil,flowering,5,37,44.0,1
wheat,sandy soil,flowering,6,38,41.0,1
wheat,sandy soil,flowering,7,39,38.0,1
wheat,sandy soil,flowering,8,40,35.0,1
wheat,sandy soil,flowering,9,41,32.0,1
wheat,sandy soil,flowering,10,42,29.0,1
wheat,sandy soil,flowering,11,43,26.0,1
wheat,sandy soil,flowering,12,44,23.0,1
wheat,sandy soil,flowering,13,45,20.0,1
wheat,sandy soil,flowering,14,46,17.0,1
wheat,sandy soil,flowering,15,25,80.0,1
wheat,sandy soil,flowering,16,26,77.0,1
wheat,sandy soil,flowering,17,27,74.0,1
wheat,sandy soil,flowering,18,28,71.0,1
wheat,sandy soil,flowering,19,29,68.0,1
wheat,sandy soil,flowering,20,30,65.0,1
wheat,sandy soil,flowering,21,31,62.0,1
wheat,sandy soil,flowering,22,32,59.0,1
wheat,sandy soil,flowering,23,33,56.0,1
wheat,sandy soil,flowering,24,34,53.0,1
wheat,sandy soil,flowering,25,35,50.0,1
wheat,sandy soil,flowering,26,36,47.0,1
wheat,sandy soil,flowering,27,37,44.0,1
wheat,sandy soil,flowering,28,38,41.0,1
wheat,sandy soil,flowering,29,39,38.0,1
wheat,sandy soil,flowering,30,40,35.0,1
wheat,sandy soil,flowering,31,41,32.0,1
wheat,sandy soil,flowering,32,42,29.0,1
wheat,sandy soil,flowering,33,43,26.0,1
wheat,sandy soil,flowering,34,44,23.0,1
wheat,sandy soil,flowering,35,45,20.0,1
wheat,sandy soil,flowering,36,46,17.0,1
wheat,sandy soil,flowering,37,25,80.0,1
wheat,sandy soil,flowering,38,26,77.0,1
wheat,sandy soil,flowering,39,27,74.0,1
wheat,sandy soil,flowering,40,28,71.0,1
wheat,sandy soil,flowering,41,29,68.0,1
wheat,sandy soil,flowering,42,30,65.0,1
wheat,sandy soil,flowering,43,31,62.0,1
wheat,sandy soil,flowering,44,32,59.0,1
wheat,sandy soil,flowering,45,33,56.0,1
wheat,sandy soil,flowering,46,34,53.0,1
wheat,sandy soil,flowering,47,35,50.0,1
wheat,sandy soil,flowering,48,36,47.0,1
wheat,sandy soil,flowering,49,37,44.0,1
wheat,sandy soil,flowering,50,38,41.0,1
wheat,sandy soil,flowering,51,39,38.0,1
wheat,sandy soil,flowering,52,40,35.0,1
wheat,sandy soil,flowering,53,41,32.0,1
wheat,sandy soil,flowering,54,42,29.0,1
wheat,sandy soil,flowering,55,43,26.0,1
wheat,sandy soil,flowering,56,44,23.0,1
wheat,sandy soil,flowering,57,45,20.0,1
wheat,sandy soil,flowering,58,46,17.0,1
wheat,sandy soil,flowering,59,25,80.0,1
wheat,sandy soil,flowering,60,26,77.0,2
wheat,sandy soil,flowering,61,27,74.0,2
wheat,sandy soil,flowering,62,28,71.0,2
wheat,sandy soil,flowering,63,29,68.0,2
wheat,sandy soil,flowering,64,30,65.0,2
wheat,sandy soil,flowering,65,31,62.0,2
wheat,sandy soil,flowering,66,32,59.0,2
wheat,sandy soil,flowering,67,33,56.0,2
wheat,sandy soil,flowering,68,34,53.0,2
wheat,sandy soil,flowering,69,35,50.0,2
wheat,sandy soil,flowering,70,36,47.0,2
wheat,sandy soil,flowering,71,37,44.0,0
wheat,sandy soil,flowering,72,38,41.0,0
wheat,sandy soil,flowering,73,39,38.0,0
wheat,sandy soil,flowering,74,40,35.0,0
wheat,sandy soil,flowering,75,41,32.0,0
wheat,sandy soil,flowering,76,42,29.0,0
wheat,sandy soil,flowering,77,43,26.0,0
wheat,sandy soil,flowering,78,44,23.0,0
wheat,sandy soil,flowering,79,45,20.0,0
wheat,sandy soil,flowering,80,46,17.0,0
wheat,sandy soil,flowering,81,25,80.0,0
wheat,sandy soil,flowering,82,26,77.0,0
wheat,sandy soil,flowering,83,27,74.0,0
wheat,sandy soil,flowering,84,28,71.0,0
wheat,sandy soil,flowering,85,29,68.0,0
wheat,sandy soil,flowering,86,30,65.0,0
wheat,sandy soil,flowering,87,31,62.0,0
wheat,sandy soil,flowering,88,32,59.0,0
wheat,sandy soil,flowering,89,33,56.0,0
wheat,sandy soil,flowering,90,34,53.0,0
wheat,sandy soil,flowering,91,35,50.0,0
wheat,sandy soil,flowering,92,36,47.0,0
wheat,sandy soil,flowering,93,37,44.0,0
wheat,sandy soil,flowering,94,38,41.0,0
wheat,sandy soil,flowering,95,39,38.0,0
wheat,sandy soil,flowering,96,40,35.0,0
wheat,sandy soil,flowering,97,41,32.0,0
wheat,sandy soil,flowering,98,42,29.0,0
wheat,sandy soil,flowering,99,43,26.0,0
wheat,sandy soil,flowering,100,44,23.0,0
wheat,sandy soil,pollination,1,45,20.0,1
wheat,sandy soil,pollination,2,46,17.0,1
wheat,sandy soil,pollination,3,25,80.0,1
wheat,sandy soil,pollination,4,26,77.0,1
wheat,sandy soil,pollination,5,27,74.0,1
wheat,sandy soil,pollination,6,28,71.0,1
wheat,sandy soil,pollination,7,29,68.0,1
wheat,sandy soil,pollination,8,30,65.0,1
wheat,sandy soil,pollination,9,31,62.0,1
wheat,sandy soil,pollination,10,32,59.0,1
wheat,sandy soil,pollination,11,33,56.0,1
wheat,sandy soil,pollination,12,34,53.0,1
wheat,sandy soil,pollination,13,35,50.0,1
wheat,sandy soil,pollination,14,36,47.0,1
wheat,sandy soil,pollination,15,37,44.0,1
wheat,sandy soil,pollination,16,38,41.0,1
wheat,sandy soil,pollination,17,39,38.0,1
wheat,sandy soil,pollination,18,40,35.0,1
wheat,sandy soil,pollination,19,41,32.0,1
wheat,sandy soil,pollination,20,42,29.0,1
wheat,sandy soil,pollination,21,43,26.0,1
wheat,sandy soil,pollination,22,44,23.0,1
wheat,sandy soil,pollination,23,45,20.0,1
wheat,sandy soil,pollination,24,46,17.0,1
wheat,sandy soil,pollination,25,25,80.0,1
wheat,sandy soil,pollination,26,26,77.0,1
wheat,sandy soil,pollination,27,27,74.0,1
wheat,sandy soil,pollination,28,28,71.0,1
wheat,sandy soil,pollination,29,29,68.0,1
wheat,sandy soil,pollination,30,30,65.0,1
wheat,sandy soil,pollination,31,31,62.0,1
wheat,sandy soil,pollination,32,32,59.0,1
wheat,sandy soil,pollination,33,33,56.0,1
wheat,sandy soil,pollination,34,34,53.0,1
wheat,sandy soil,pollination,35,35,50.0,1
wheat,sandy soil,pollination,36,36,47.0,1
wheat,sandy soil,pollination,37,37,44.0,1
wheat,sandy soil,pollination,38,38,41.0,1
wheat,sandy soil,pollination,39,39,38.0,1
wheat,sandy soil,pollination,40,40,35.0,1
wheat,sandy soil,pollination,41,41,32.0,1
wheat,sandy soil,pollination,42,42,29.0,1
wheat,sandy soil,pollination,43,43,26.0,1
wheat,sandy soil,pollination,44,44,23.0,1
wheat,sandy soil,pollination,45,45,20.0,1
wheat,sandy soil,pollination,46,46,17.0,1
wheat,sandy soil,pollination,47,25,80.0,1
wheat,sandy soil,pollination,48,26,77.0,1
wheat,sandy soil,pollination,49,27,74.0,1
wheat,sandy soil,pollination,50,28,71.0,1
wheat,sandy soil,pollination,51,29,68.0,1
wheat,sandy soil,pollination,52,30,65.0,1
wheat,sandy soil,pollination,53,31,62.0,1
wheat,sandy soil,pollination,54,32,59.0,1
wheat,sandy soil,pollination,55,33,56.0,1
wheat,sandy soil,pollination,56,34,53.0,1
wheat,sandy soil,pollination,57,35,50.0,1
wheat,sandy soil,pollination,58,36,47.0,1
wheat,sandy soil,pollination,59,37,44.0,1
wheat,sandy soil,pollination,60,38,41.0,1
wheat,sandy soil,pollination,61,39,38.0,1
wheat,sandy soil,pollination,62,40,35.0,1
wheat,sandy soil,pollination,63,41,32.0,1
wheat,sandy soil,pollination,64,42,29.0,1
wheat,sandy soil,pollination,65,43,26.0,1
wheat,sandy soil,pollination,66,44,23.0,1
wheat,sandy soil,pollination,67,45,20.0,1
wheat,sandy soil,pollination,68,46,17.0,1
wheat,sandy soil,pollination,69,25,80.0,1
